standort,zielcluster,referenzpaar,gewichtungsverfahren,log_transferfehler_kombiniert
Paderborn,PA-10,PA-04--PA-09,Vollstaendig,0.0666191450289312
Paderborn,PA-10,PA-04--PA-11,Gleichgewichtung,0.1292896290145807
Paderborn,PA-10,PA-04--PA-11,1/d^2,0.1044583537836705
Paderborn,PA-10,PA-04--PA-11,Wald + Wind,0.1198237656705389
Paderborn,PA-10,PA-04--PA-11,Vollstaendig,0.1294235150122776
Paderborn,PA-10,PA-04--PA-12,Gleichgewichtung,0.0652908181324032
Paderborn,PA-10,PA-04--PA-12,1/d^2,-0.0102243342561848
Paderborn,PA-10,PA-04--PA-12,Wald + Wind,0.0599432734244955
Paderborn,PA-10,PA-04--PA-12,Vollstaendig,0.071030747760738
Paderborn,PA-10,PA-05--PA-06,Gleichgewichtung,0.0691585945107573
Paderborn,PA-10,PA-05--PA-06,1/d^2,0.0400043933536863
Paderborn,PA-10,PA-05--PA-06,Wald + Wind,0.0503054141793428
Paderborn,PA-10,PA-05--PA-06,Vollstaendig,0.0642997497875378
Paderborn,PA-10,PA-05--PA-07,Gleichgewichtung,0.0986007798900214
Paderborn,PA-10,PA-05--PA-07,1/d^2,0.0890929694878636
Paderborn,PA-10,PA-05--PA-07,Wald + Wind,0.0972067251638469
Paderborn,PA-10,PA-05--PA-07,Vollstaendig,0.0972343959582479
Paderborn,PA-10,PA-05--PA-08,Gleichgewichtung,0.1151022250203446
Paderborn,PA-10,PA-05--PA-08,1/d^2,0.1138168842700361
Paderborn,PA-10,PA-05--PA-08,Wald + Wind,0.1131968383832989
Paderborn,PA-10,PA-05--PA-08,Vollstaendig,0.1146059223937662
Paderborn,PA-10,PA-05--PA-09,Gleichgewichtung,0.0501471912087726
Paderborn,PA-10,PA-05--PA-09,1/d^2,0.0196290124625657
Paderborn,PA-10,PA-05--PA-09,Wald + Wind,0.0328756281563725
Paderborn,PA-10,PA-05--PA-09,Vollstaendig,0.0474508958989509
Paderborn,PA-10,PA-05--PA-11,Gleichgewichtung,0.1107373272321096
Paderborn,PA-10,PA-05--PA-11,1/d^2,0.1029627726752432
Paderborn,PA-10,PA-05--PA-11,Wald + Wind,0.1083273204297797
Paderborn,PA-10,PA-05--PA-11,Vollstaendig,0.1107754223393292
Paderborn,PA-10,PA-05--PA-12,Gleichgewichtung,0.0455001627495495
Paderborn,PA-10,PA-05--PA-12,1/d^2,0.0024137378931864
Paderborn,PA-10,PA-05--PA-12,Wald + Wind,0.0506790662701768
Paderborn,PA-10,PA-05--PA-12,Vollstaendig,0.0500887353505591
Paderborn,PA-10,PA-06--PA-07,Gleichgewichtung,0.0438458111142538
Paderborn,PA-10,PA-06--PA-07,1/d^2,0.038683393803307
Paderborn,PA-10,PA-06--PA-07,Wald + Wind,0.0349625046884095
Paderborn,PA-10,PA-06--PA-07,Vollstaendig,0.0428576601634202
Paderborn,PA-10,PA-06--PA-08,Gleichgewichtung,0.061267941951977
Paderborn,PA-10,PA-06--PA-08,1/d^2,0.0427494584863298
Paderborn,PA-10,PA-06--PA-08,Wald + Wind,0.0567578770260139
Paderborn,PA-10,PA-06--PA-08,Vollstaendig,0.060207730062506
Paderborn,PA-10,PA-06--PA-09,Gleichgewichtung,-0.0074058898145359
Paderborn,PA-10,PA-06--PA-09,1/d^2,-0.0042347038880441
Paderborn,PA-10,PA-06--PA-09,Wald + Wind,-0.0049314929196773
Paderborn,PA-10,PA-06--PA-09,Vollstaendig,-0.0063360369964053
Paderborn,PA-10,PA-06--PA-11,Gleichgewichtung,0.0566610660235752
Paderborn,PA-10,PA-06--PA-11,1/d^2,0.0648658988782627
Paderborn,PA-10,PA-06--PA-11,Wald + Wind,0.0502558702115475
Paderborn,PA-10,PA-06--PA-11,Vollstaendig,0.0527197653959039
Paderborn,PA-10,PA-06--PA-12,Gleichgewichtung,-0.0123288939120442
Paderborn,PA-10,PA-06--PA-12,1/d^2,-0.0124226732241467
Paderborn,PA-10,PA-06--PA-12,Wald + Wind,-0.0023239954900069
Paderborn,PA-10,PA-06--PA-12,Vollstaendig,-0.0086578483753961
Paderborn,PA-10,PA-07--PA-08,Gleichgewichtung,0.0909399379101815
Paderborn,PA-10,PA-07--PA-08,1/d^2,0.0870018386143686
Paderborn,PA-10,PA-07--PA-08,Wald + Wind,0.0942722511435385
Paderborn,PA-10,PA-07--PA-08,Vollstaendig,0.0911054767750894
Paderborn,PA-10,PA-07--PA-09,Gleichgewichtung,0.0243422504868589
Paderborn,PA-10,PA-07--PA-09,1/d^2,0.0237252853000527
Paderborn,PA-10,PA-07--PA-09,Wald + Wind,0.0154999555579866
Paderborn,PA-10,PA-07--PA-09,Vollstaendig,0.0253839386214779
Paderborn,PA-10,PA-07--PA-11,Gleichgewichtung,0.0864680506953599
Paderborn,PA-10,PA-07--PA-11,1/d^2,0.0907654036672606
Paderborn,PA-10,PA-07--PA-11,Wald + Wind,0.0882750928371339
Paderborn,PA-10,PA-07--PA-11,Vollstaendig,0.0857330314135516
Paderborn,PA-10,PA-07--PA-12,Gleichgewichtung,0.0195734550180319
Paderborn,PA-10,PA-07--PA-12,1/d^2,0.0099223315340984
Paderborn,PA-10,PA-07--PA-12,Wald + Wind,0.0263642619254526
Paderborn,PA-10,PA-07--PA-12,Vollstaendig,0.0258941508029726
Paderborn,PA-10,PA-08--PA-09,Gleichgewichtung,0.0421044805748193
Paderborn,PA-10,PA-08--PA-09,1/d^2,0.025333563704432
Paderborn,PA-10,PA-08--PA-09,Wald + Wind,0.0439440462380978
Paderborn,PA-10,PA-08--PA-09,Vollstaendig,0.0441540350326112
Paderborn,PA-10,PA-08--PA-11,Gleichgewichtung,0.1031692500827155
Paderborn,PA-10,PA-08--PA-11,1/d^2,0.100791357033352
Paderborn,PA-10,PA-08--PA-11,Wald + Wind,0.1034086746683654
Paderborn,PA-10,PA-08--PA-11,Vollstaendig,0.1034745729223032
Paderborn,PA-10,PA-08--PA-12,Gleichgewichtung,0.0374198386762706
Paderborn,PA-10,PA-08--PA-12,1/d^2,0.0086461648442817
Paderborn,PA-10,PA-08--PA-12,Wald + Wind,0.0599263791208004
Paderborn,PA-10,PA-08--PA-12,Vollstaendig,0.0463200953073841
Paderborn,PA-10,PA-09--PA-11,Gleichgewichtung,0.0374082599936733
Paderborn,PA-10,PA-09--PA-11,1/d^2,0.0585513504464334
Paderborn,PA-10,PA-09--PA-11,Wald + Wind,0.0356891348886613
Paderborn,PA-10,PA-09--PA-11,Vollstaendig,0.0349355479223418
Paderborn,PA-10,PA-09--PA-12,Gleichgewichtung,-0.0329711281416068
Paderborn,PA-10,PA-09--PA-12,1/d^2,-0.0337767146752896
Paderborn,PA-10,PA-09--PA-12,Wald + Wind,-0.0315188024648799
Paderborn,PA-10,PA-09--PA-12,Vollstaendig,-0.0325024507618782
Paderborn,PA-10,PA-11--PA-12,Gleichgewichtung,0.0327015142662212
Paderborn,PA-10,PA-11--PA-12,1/d^2,0.0454619243871023
Paderborn,PA-10,PA-11--PA-12,Wald + Wind,0.0505262412727247
Paderborn,PA-10,PA-11--PA-12,Vollstaendig,0.0363960696611491
Paderborn,PA-11,PA-01--PA-02,Gleichgewichtung,0.0540719265558451
Paderborn,PA-11,PA-01--PA-02,1/d^2,0.0519262615259944
Paderborn,PA-11,PA-01--PA-02,Wald + Wind,0.0653920013249038
Paderborn,PA-11,PA-01--PA-02,Vollstaendig,0.0647358161510848
Paderborn,PA-11,PA-01--PA-03,Gleichgewichtung,0.0017652291312215
Paderborn,PA-11,PA-01--PA-03,1/d^2,0.0051483790502092
Paderborn,PA-11,PA-01--PA-03,Wald + Wind,0.007518168159874
Paderborn,PA-11,PA-01--PA-03,Vollstaendig,0.0046231235750002
Paderborn,PA-11,PA-01--PA-04,Gleichgewichtung,0.0246746189481253
Paderborn,PA-11,PA-01--PA-04,1/d^2,0.0372248330825213
Paderborn,PA-11,PA-01--PA-04,Wald + Wind,0.0375144837186972
Paderborn,PA-11,PA-01--PA-04,Vollstaendig,0.028495101878132
Paderborn,PA-11,PA-01--PA-05,Gleichgewichtung,0.0060121979923172
Paderborn,PA-11,PA-01--PA-05,1/d^2,0.0161886451626216
Paderborn,PA-11,PA-01--PA-05,Wald + Wind,0.0183019666382943
Paderborn,PA-11,PA-01--PA-05,Vollstaendig,0.0107162357495828
Paderborn,PA-11,PA-01--PA-06,Gleichgewichtung,-0.0483970184059071
Paderborn,PA-11,PA-01--PA-06,1/d^2,-0.076652633542416
Paderborn,PA-11,PA-01--PA-06,Wald + Wind,-0.0752925497346103
Paderborn,PA-11,PA-01--PA-06,Vollstaendig,-0.0564462817767908
Paderborn,PA-11,PA-01--PA-07,Gleichgewichtung,-0.0184042694116646
Paderborn,PA-11,PA-01--PA-07,1/d^2,-0.0230303419476251
Paderborn,PA-11,PA-01--PA-07,Wald + Wind,-0.0229150129174401
Paderborn,PA-11,PA-01--PA-07,Vollstaendig,-0.020197054623017
Paderborn,PA-11,PA-01--PA-08,Gleichgewichtung,-0.0016013938131084
Paderborn,PA-11,PA-01--PA-08,1/d^2,0.0054591860900868
Paderborn,PA-11,PA-01--PA-08,Wald + Wind,0.0058760464937402
Paderborn,PA-11,PA-01--PA-08,Vollstaendig,0.0015533064759095
Paderborn,PA-11,PA-01--PA-09,Gleichgewichtung,-0.0677728085937479
Paderborn,PA-11,PA-01--PA-09,1/d^2,-0.11875968031801
Paderborn,PA-11,PA-01--PA-09,Wald + Wind,-0.1063502473812385
Paderborn,PA-11,PA-01--PA-09,Vollstaendig,-0.0850156708471905
Paderborn,PA-11,PA-01--PA-10,Gleichgewichtung,-0.0545021657193099
Paderborn,PA-11,PA-01--PA-10,1/d^2,-0.0962417484157593
Paderborn,PA-11,PA-01--PA-10,Wald + Wind,-0.0854558764475752
Paderborn,PA-11,PA-01--PA-10,Vollstaendig,-0.0642582255424147
Paderborn,PA-11,PA-01--PA-12,Gleichgewichtung,-0.0725099845789764
Paderborn,PA-11,PA-01--PA-12,1/d^2,-0.1361526655993139
Paderborn,PA-11,PA-01--PA-12,Wald + Wind,-0.1230577678287761
Paderborn,PA-11,PA-01--PA-12,Vollstaendig,-0.0968834450560644
Paderborn,PA-11,PA-02--PA-03,Gleichgewichtung,0.0670808189301661
Paderborn,PA-11,PA-02--PA-03,1/d^2,0.0530584297463108
Paderborn,PA-11,PA-02--PA-03,Wald + Wind,0.0539282816108119
Paderborn,PA-11,PA-02--PA-03,Vollstaendig,0.0649906330731645
Paderborn,PA-11,PA-02--PA-04,Gleichgewichtung,0.0885571288334638
Paderborn,PA-11,PA-02--PA-04,1/d^2,0.0779059253623082
Paderborn,PA-11,PA-02--PA-04,Wald + Wind,0.0831655992092989
Paderborn,PA-11,PA-02--PA-04,Vollstaendig,0.0903059950634159
Paderborn,PA-11,PA-02--PA-05,Gleichgewichtung,0.071059793016321
Paderborn,PA-11,PA-02--PA-05,1/d^2,0.0434076217917984
Paderborn,PA-11,PA-02--PA-05,Wald + Wind,0.0438812089900935
Paderborn,PA-11,PA-02--PA-05,Vollstaendig,0.0664690274623526
Paderborn,PA-11,PA-02--PA-06,Gleichgewichtung,0.0201658588167874
Paderborn,PA-11,PA-02--PA-06,1/d^2,-0.0604103992240475
Paderborn,PA-11,PA-02--PA-06,Wald + Wind,-0.0443279288114804
Paderborn,PA-11,PA-02--PA-06,Vollstaendig,0.0149573902950529
Paderborn,PA-11,PA-02--PA-07,Gleichgewichtung,0.0481987205983194
Paderborn,PA-11,PA-02--PA-07,1/d^2,-0.0058492230363774
Paderborn,PA-11,PA-02--PA-07,Wald + Wind,0.0039680589443723
Paderborn,PA-11,PA-02--PA-07,Vollstaendig,0.0395130766635838
Paderborn,PA-11,PA-02--PA-08,Gleichgewichtung,0.0639273975507366
Paderborn,PA-11,PA-02--PA-08,1/d^2,0.0259817550544431
Paderborn,PA-11,PA-02--PA-08,Wald + Wind,0.0302427947840702
Paderborn,PA-11,PA-02--PA-08,Vollstaendig,0.056309589380044
Paderborn,PA-11,PA-02--PA-09,Gleichgewichtung,0.0020856899949826
Paderborn,PA-11,PA-02--PA-09,1/d^2,-0.1098894786624522
Paderborn,PA-11,PA-02--PA-09,Wald + Wind,-0.066428462399458
Paderborn,PA-11,PA-02--PA-09,Vollstaendig,-0.0147664608076226
Paderborn,PA-11,PA-02--PA-10,Gleichgewichtung,0.0144664257813689
Paderborn,PA-11,PA-02--PA-10,1/d^2,-0.0925321340126164
Paderborn,PA-11,PA-02--PA-10,Wald + Wind,-0.0521147016597553
Paderborn,PA-11,PA-02--PA-10,Vollstaendig,0.0081148461209274
Paderborn,PA-11,PA-02--PA-12,Gleichgewichtung,-0.0023311416908515
Paderborn,PA-11,PA-02--PA-12,1/d^2,-0.1355144200663203
Paderborn,PA-11,PA-02--PA-12,Wald + Wind,-0.0965547924623857
Paderborn,PA-11,PA-02--PA-12,Vollstaendig,-0.0322980621459427
Paderborn,PA-11,PA-03--PA-04,Gleichgewichtung,0.0380690265711353
Paderborn,PA-11,PA-03--PA-04,1/d^2,0.0406056253096053
Paderborn,PA-11,PA-03--PA-04,Wald + Wind,0.0364770396150678
Paderborn,PA-11,PA-03--PA-04,Vollstaendig,0.03574707785579
Paderborn,PA-11,PA-03--PA-05,Gleichgewichtung,0.0196572110914519
Paderborn,PA-11,PA-03--PA-05,1/d^2,0.0212274290850566
Paderborn,PA-11,PA-03--PA-05,Wald + Wind,0.0212387577702887
Paderborn,PA-11,PA-03--PA-05,Vollstaendig,0.0198997152732859
Paderborn,PA-11,PA-03--PA-06,Gleichgewichtung,-0.0339944912480166
Paderborn,PA-11,PA-03--PA-06,1/d^2,-0.0661651940534164
Paderborn,PA-11,PA-03--PA-06,Wald + Wind,-0.0560024677773278
Paderborn,PA-11,PA-03--PA-06,Vollstaendig,-0.0345054708815577
Paderborn,PA-11,PA-03--PA-07,Gleichgewichtung,-0.0044243393010578
Paderborn,PA-11,PA-03--PA-07,1/d^2,-0.0164397270603867
Paderborn,PA-11,PA-03--PA-07,Wald + Wind,-0.0129617059539111
Paderborn,PA-11,PA-03--PA-07,Vollstaendig,-0.006070864224344
Paderborn,PA-11,PA-03--PA-08,Gleichgewichtung,0.0121471897131237
Paderborn,PA-11,PA-03--PA-08,1/d^2,0.010426142531982
Paderborn,PA-11,PA-03--PA-08,Wald + Wind,0.0107278498713896
Paderborn,PA-11,PA-03--PA-08,Vollstaendig,0.0118124755418235
Paderborn,PA-11,PA-03--PA-09,Gleichgewichtung,-0.0530905586397349
Paderborn,PA-11,PA-03--PA-09,1/d^2,-0.1109408330240541
Paderborn,PA-11,PA-03--PA-09,Wald + Wind,-0.0772309860849368
Paderborn,PA-11,PA-03--PA-09,Vollstaendig,-0.0600225034606859
Paderborn,PA-11,PA-03--PA-10,Gleichgewichtung,-0.0400120759891001
Paderborn,PA-11,PA-03--PA-10,1/d^2,-0.0933160355562752
Paderborn,PA-11,PA-03--PA-10,Wald + Wind,-0.0634078413495407
Paderborn,PA-11,PA-03--PA-10,Vollstaendig,-0.0410213823875871
Paderborn,PA-11,PA-03--PA-12,Gleichgewichtung,-0.0577585289249394
Paderborn,PA-11,PA-03--PA-12,1/d^2,-0.135507607450505
Paderborn,PA-11,PA-03--PA-12,Wald + Wind,-0.1011415400372592
Paderborn,PA-11,PA-03--PA-12,Vollstaendig,-0.0726901006864157
Paderborn,PA-11,PA-04--PA-05,Gleichgewichtung,0.0421648891110206
Paderborn,PA-11,PA-04--PA-05,1/d^2,0.0371751105890103
Paderborn,PA-11,PA-04--PA-05,Wald + Wind,0.0341753314512171
Paderborn,PA-11,PA-04--PA-05,Vollstaendig,0.0392385696145819
Paderborn,PA-11,PA-04--PA-06,Gleichgewichtung,-0.0102608652130764
Paderborn,PA-11,PA-04--PA-06,1/d^2,-0.0512007649645744
Paderborn,PA-11,PA-04--PA-06,Wald + Wind,-0.0463409314290815
Paderborn,PA-11,PA-04--PA-06,Vollstaendig,-0.018594978419223
Paderborn,PA-11,PA-04--PA-07,Gleichgewichtung,0.0186256626774084
Paderborn,PA-11,PA-04--PA-07,1/d^2,-0.0034907107468009
Paderborn,PA-11,PA-04--PA-07,Wald + Wind,-0.0019394209946239
Paderborn,PA-11,PA-04--PA-07,Vollstaendig,0.0107854629342074
Paderborn,PA-11,PA-04--PA-08,Gleichgewichtung,0.0348226279290764
Paderborn,PA-11,PA-04--PA-08,1/d^2,0.0237614017355922
Paderborn,PA-11,PA-04--PA-08,Wald + Wind,0.0223474010465846
Paderborn,PA-11,PA-04--PA-08,Vollstaendig,0.0296161737144214
Paderborn,PA-11,PA-04--PA-09,Gleichgewichtung,-0.0289048481022642
Paderborn,PA-11,PA-04--PA-09,1/d^2,-0.1008923210522589
Paderborn,PA-11,PA-04--PA-09,Wald + Wind,-0.066666723084581
Paderborn,PA-11,PA-04--PA-09,Vollstaendig,-0.0476292437856968
Paderborn,PA-11,PA-04--PA-10,Gleichgewichtung,-0.0161368968393277
Paderborn,PA-11,PA-04--PA-10,1/d^2,-0.0891603114171327
Paderborn,PA-11,PA-04--PA-10,Wald + Wind,-0.0535546402972108
Paderborn,PA-11,PA-04--PA-10,Vollstaendig,-0.0257971963569021
Paderborn,PA-11,PA-04--PA-12,Gleichgewichtung,-0.0334610200327074
Paderborn,PA-11,PA-04--PA-12,1/d^2,-0.1346729219237305
Paderborn,PA-11,PA-04--PA-12,Wald + Wind,-0.0947744860269393
Paderborn,PA-11,PA-04--PA-12,Vollstaendig,-0.0626345940619116
Paderborn,PA-11,PA-05--PA-06,Gleichgewichtung,-0.0295932436543535
Paderborn,PA-11,PA-05--PA-06,1/d^2,-0.0475692531030229
Paderborn,PA-11,PA-05--PA-06,Wald + Wind,-0.0329193861695959
Paderborn,PA-11,PA-05--PA-06,Vollstaendig,-0.0269644376302966
Paderborn,PA-11,PA-05--PA-07,Gleichgewichtung,-0.0001510582750894
Paderborn,PA-11,PA-05--PA-07,1/d^2,-0.0070052864383759
Paderborn,PA-11,PA-05--PA-07,Wald + Wind,-0.0014380662369892
Paderborn,PA-11,PA-05--PA-07,Vollstaendig,-0.0007332947719379
Paderborn,PA-11,PA-05--PA-08,Gleichgewichtung,0.0163503868552339
Paderborn,PA-11,PA-05--PA-08,1/d^2,0.0150351247284475
Paderborn,PA-11,PA-05--PA-08,Wald + Wind,0.0159224468149343
Paderborn,PA-11,PA-05--PA-08,Vollstaendig,0.0160287018392154
Paderborn,PA-11,PA-05--PA-09,Gleichgewichtung,-0.0486046469563381
Paderborn,PA-11,PA-05--PA-09,1/d^2,-0.094145945887617
Paderborn,PA-11,PA-05--PA-09,Wald + Wind,-0.0449528768931695
Paderborn,PA-11,PA-05--PA-09,Vollstaendig,-0.0515804357545256
Paderborn,PA-11,PA-05--PA-10,Gleichgewichtung,-0.0355843223920764
Paderborn,PA-11,PA-05--PA-10,1/d^2,-0.0865421482446
Paderborn,PA-11,PA-05--PA-10,Wald + Wind,-0.0375194749686671
Paderborn,PA-11,PA-05--PA-10,Vollstaendig,-0.0331159790175143
Paderborn,PA-11,PA-05--PA-12,Gleichgewichtung,-0.0532516754155613
Paderborn,PA-11,PA-05--PA-12,1/d^2,-0.1338460477777777
Paderborn,PA-11,PA-05--PA-12,Wald + Wind,-0.0717357408921787
Paderborn,PA-11,PA-05--PA-12,Vollstaendig,-0.0644220453017954
Paderborn,PA-11,PA-06--PA-07,Gleichgewichtung,-0.0549060270508568
Paderborn,PA-11,PA-06--PA-07,1/d^2,-0.0563642425517209
Paderborn,PA-11,PA-06--PA-07,Wald + Wind,-0.0551371773933669
Paderborn,PA-11,PA-06--PA-07,Vollstaendig,-0.0527059668597453
Paderborn,PA-11,PA-06--PA-08,Gleichgewichtung,-0.0374838962131336
Paderborn,PA-11,PA-06--PA-08,1/d^2,-0.0450266226034818
Paderborn,PA-11,PA-06--PA-08,Wald + Wind,-0.0376511331073189
Paderborn,PA-11,PA-06--PA-08,Vollstaendig,-0.0331984069457409
Paderborn,PA-11,PA-06--PA-09,Gleichgewichtung,-0.1061577279796465
Paderborn,PA-11,PA-06--PA-09,1/d^2,-0.1129267592693351
Paderborn,PA-11,PA-06--PA-09,Wald + Wind,-0.1039463693454885
Paderborn,PA-11,PA-06--PA-09,Vollstaendig,-0.107935296902758
Paderborn,PA-11,PA-06--PA-10,Gleichgewichtung,-0.0923713532648559
Paderborn,PA-11,PA-06--PA-10,1/d^2,-0.0965852848714326
Paderborn,PA-11,PA-06--PA-10,Wald + Wind,-0.0921870184635172
Paderborn,PA-11,PA-06--PA-10,Vollstaendig,-0.0924197553101515
Paderborn,PA-11,PA-06--PA-12,Gleichgewichtung,-0.111080732077155
Paderborn,PA-11,PA-06--PA-12,1/d^2,-0.1350843157242614
Paderborn,PA-11,PA-06--PA-12,Wald + Wind,-0.115412524203068
Paderborn,PA-11,PA-06--PA-12,Vollstaendig,-0.1157937353524315
Paderborn,PA-11,PA-07--PA-08,Gleichgewichtung,-0.0078119002549292
Paderborn,PA-11,PA-07--PA-08,1/d^2,-0.0096892516434849
Paderborn,PA-11,PA-07--PA-08,Wald + Wind,-0.007744618657536
Paderborn,PA-11,PA-07--PA-08,Vollstaendig,-0.0074953582126461
Paderborn,PA-11,PA-07--PA-09,Gleichgewichtung,-0.0744095876782519
Paderborn,PA-11,PA-07--PA-09,1/d^2,-0.0936198521112805
Paderborn,PA-11,PA-07--PA-09,Wald + Wind,-0.069255422312069
Paderborn,PA-11,PA-07--PA-09,Vollstaendig,-0.0752039158825949
Paderborn,PA-11,PA-07--PA-10,Gleichgewichtung,-0.0610511651788149
Paderborn,PA-11,PA-07--PA-10,1/d^2,-0.0868019336222689
Paderborn,PA-11,PA-07--PA-10,Wald + Wind,-0.0602579181207814
Paderborn,PA-11,PA-07--PA-10,Vollstaendig,-0.0586751884762529
Paderborn,PA-11,PA-07--PA-12,Gleichgewichtung,-0.0791783831470789
Paderborn,PA-11,PA-07--PA-12,1/d^2,-0.1332674489199885
Paderborn,PA-11,PA-07--PA-12,Wald + Wind,-0.089174677814416
Paderborn,PA-11,PA-07--PA-12,Vollstaendig,-0.0856371064405783
Paderborn,PA-11,PA-08--PA-09,Gleichgewichtung,-0.0566473575902913
Paderborn,PA-11,PA-08--PA-09,1/d^2,-0.0886732939527229
Paderborn,PA-11,PA-08--PA-09,Wald + Wind,-0.0495417977192973
Paderborn,PA-11,PA-08--PA-09,Vollstaendig,-0.0564242787419087
Paderborn,PA-11,PA-08--PA-10,Gleichgewichtung,-0.0435225790598835
Paderborn,PA-11,PA-08--PA-10,1/d^2,-0.084204872240076
Paderborn,PA-11,PA-08--PA-10,Wald + Wind,-0.0421555484178575
Paderborn,PA-11,PA-08--PA-10,Vollstaendig,-0.0390687026268971
Paderborn,PA-11,PA-08--PA-12,Gleichgewichtung,-0.0613319994888402
Paderborn,PA-11,PA-08--PA-12,1/d^2,-0.1330501199743453
Paderborn,PA-11,PA-08--PA-12,Wald + Wind,-0.0740438869311527
Paderborn,PA-11,PA-08--PA-12,Vollstaendig,-0.068358365081402
Paderborn,PA-11,PA-09--PA-10,Gleichgewichtung,-0.1126270729012404
Paderborn,PA-11,PA-09--PA-10,1/d^2,-0.1067498257500862
Paderborn,PA-11,PA-09--PA-10,Wald + Wind,-0.1115077151362053
Paderborn,PA-11,PA-09--PA-10,Vollstaendig,-0.1137426534330515
Paderborn,PA-11,PA-09--PA-12,Gleichgewichtung,-0.1317229663067177
Paderborn,PA-11,PA-09--PA-12,1/d^2,-0.1361387397547683
Paderborn,PA-11,PA-09--PA-12,Wald + Wind,-0.1331053988464453
Paderborn,PA-11,PA-09--PA-12,Vollstaendig,-0.1322249893100898
Paderborn,PA-11,PA-10--PA-12,Gleichgewichtung,-0.1175821081444179
Paderborn,PA-11,PA-10--PA-12,1/d^2,-0.1313113758587233
Paderborn,PA-11,PA-10--PA-12,Wald + Wind,-0.1213607320300688
Paderborn,PA-11,PA-10--PA-12,Vollstaendig,-0.1209714958038811
Paderborn,PA-12,PA-01--PA-02,Gleichgewichtung,0.1908456997980587
Paderborn,PA-12,PA-01--PA-02,1/d^2,0.1884380957016885
Paderborn,PA-12,PA-01--PA-02,Wald + Wind,0.2171459040328976
Paderborn,PA-12,PA-01--PA-02,Vollstaendig,0.2051015536037607
Paderborn,PA-12,PA-01--PA-03,Gleichgewichtung,0.1385390023734352
Paderborn,PA-12,PA-01--PA-03,1/d^2,0.141622289729785
Paderborn,PA-12,PA-01--PA-03,Wald + Wind,0.1429654991185406
Paderborn,PA-12,PA-01--PA-03,Vollstaendig,0.1410801217927749
Paderborn,PA-12,PA-01--PA-04,Gleichgewichtung,0.161448392190339
Paderborn,PA-12,PA-01--PA-04,1/d^2,0.1734568410953368
Paderborn,PA-12,PA-01--PA-04,Wald + Wind,0.172182002073905
Paderborn,PA-12,PA-01--PA-04,Vollstaendig,0.1646233408023889
Paderborn,PA-12,PA-01--PA-05,Gleichgewichtung,0.1427859712345309
Paderborn,PA-12,PA-01--PA-05,1/d^2,0.1524041760053024
Paderborn,PA-12,PA-01--PA-05,Wald + Wind,0.1527682389786199
Paderborn,PA-12,PA-01--PA-05,Vollstaendig,0.146762698480985
Paderborn,PA-12,PA-01--PA-06,Gleichgewichtung,0.0883767548363064
Paderborn,PA-12,PA-01--PA-06,1/d^2,0.0607819856339247
Paderborn,PA-12,PA-01--PA-06,Wald + Wind,0.066115200432935
Paderborn,PA-12,PA-01--PA-06,Vollstaendig,0.0818551277936804
Paderborn,PA-12,PA-01--PA-07,Gleichgewichtung,0.1183695038305488
Paderborn,PA-12,PA-01--PA-07,1/d^2,0.113991774888787
Paderborn,PA-12,PA-01--PA-07,Wald + Wind,0.114487381997339
Paderborn,PA-12,PA-01--PA-07,Vollstaendig,0.1167563173373435
Paderborn,PA-12,PA-01--PA-08,Gleichgewichtung,0.1351723794291051
Paderborn,PA-12,PA-01--PA-08,1/d^2,0.1417413450677525
Paderborn,PA-12,PA-01--PA-08,Wald + Wind,0.1412172106005663
Paderborn,PA-12,PA-01--PA-08,Vollstaendig,0.1379257355669778
Paderborn,PA-12,PA-01--PA-09,Gleichgewichtung,0.0690009646484655
Paderborn,PA-12,PA-01--PA-09,1/d^2,0.0155367860186343
Paderborn,PA-12,PA-01--PA-09,Wald + Wind,0.0365588055507877
Paderborn,PA-12,PA-01--PA-09,Vollstaendig,0.0535014062081692
Paderborn,PA-12,PA-01--PA-10,Gleichgewichtung,0.0822716075229035
Paderborn,PA-12,PA-01--PA-10,1/d^2,0.0413843923043978
Paderborn,PA-12,PA-01--PA-10,Wald + Wind,0.0553516881735188
Paderborn,PA-12,PA-01--PA-10,Vollstaendig,0.0739237568352456
Paderborn,PA-12,PA-01--PA-11,Gleichgewichtung,0.1307282404487978
Paderborn,PA-12,PA-01--PA-11,1/d^2,0.1367215752252979
Paderborn,PA-12,PA-01--PA-11,Wald + Wind,0.1357133267899854
Paderborn,PA-12,PA-01--PA-11,Vollstaendig,0.1331392160374316
Paderborn,PA-12,PA-02--PA-03,Gleichgewichtung,0.2038545921723797
Paderborn,PA-12,PA-02--PA-03,1/d^2,0.1907310249537548
Paderborn,PA-12,PA-02--PA-03,Wald + Wind,0.2093265722006231
Paderborn,PA-12,PA-02--PA-03,Vollstaendig,0.2059373223741907
Paderborn,PA-12,PA-02--PA-04,Gleichgewichtung,0.2253309020756776
Paderborn,PA-12,PA-02--PA-04,1/d^2,0.2149987628564222
Paderborn,PA-12,PA-02--PA-04,Wald + Wind,0.229074914195508
Paderborn,PA-12,PA-02--PA-04,Vollstaendig,0.2292102383100236
Paderborn,PA-12,PA-02--PA-05,Gleichgewichtung,0.2078335662585345
Paderborn,PA-12,PA-02--PA-05,1/d^2,0.1814803234246553
Paderborn,PA-12,PA-02--PA-05,Wald + Wind,0.1992623017164022
